URL,H2,Paragraph,Sentence
https://www.proec.unicamp.br/adm,Diretoria Administrativa,0,"Dar suporte administrativo ao Pró Reitor, seus assessores, diretores e demais servidores, organizando as informações pertinentes necessárias para o bom andamento dos serviços."
https://www.proec.unicamp.br/adm,Diretoria Administrativa,1,"Ser a principal referência para a PROEC e demais Órgãos, no atendimento às demandas administrativas dos seus usuários."
https://www.proec.unicamp.br/adm,Diretoria Administrativa,2,Cumprir a missão da área com:
https://www.proec.unicamp.br/adm,Diretoria Administrativa,3,© Pró-Reitoria de Extensão e Cultura.
https://www.proec.unicamp.br/adm,Diretoria Administrativa,3,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
