URL,Paragraph,Sentence
https://www.proec.unicamp.br/noticias,0,"
Audiência pública discute financiamento da Extensão Universitária na Comissão de Educação da Câmara 
 PROEC"
https://www.proec.unicamp.br/noticias,0,Todas Notícias PROEC
https://www.proec.unicamp.br/noticias,0,"
Domingo no Lago aborda temática do meio ambiente e traz Big Band da Unicamp
 PROEC"
https://www.proec.unicamp.br/noticias,0,"
Seminário no Instituto de Biologia debate a curricularização da extensão
 PROEC"
https://www.proec.unicamp.br/noticias,0,"
Biblioteca Comunitária da Unicamp recebe doações e planeja expansão 
 PROEC"
https://www.proec.unicamp.br/noticias,1,"Fernando Coelho, pró-reitor de Extensão e Cultura da Unicamp, sugere definição de orçamento e planejamento federal "
https://www.proec.unicamp.br/noticias,2,PROEC
https://www.proec.unicamp.br/noticias,3,O evento acontece neste domingo dia 4 na Casa do Lago
https://www.proec.unicamp.br/noticias,4,PROEC
https://www.proec.unicamp.br/noticias,5,"O evento aconteceu na última quarta-feira (24), no Instituto de Biologia (IB) da Unicamp"
https://www.proec.unicamp.br/noticias,6,PROEC
https://www.proec.unicamp.br/noticias,7,"Com apoio da Proec, o projeto pretende criar núcleos em entidades da região"
https://www.proec.unicamp.br/noticias,8,© Pró-Reitoria de Extensão e Cultura.
https://www.proec.unicamp.br/noticias,8,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
