URL,Paragraph,Sentence
https://www.unicamp.br/,0,Main superior 
https://www.unicamp.br/,0,Menu Superior Direito 
https://www.unicamp.br/,0,Menu principal 
https://www.unicamp.br/,0, 
https://www.unicamp.br/,0,Uma germinação sem semente 
https://www.unicamp.br/,0,Emoções ao pé da letra 
https://www.unicamp.br/,0,Olhando (bem) de perto a composição dos alimentos 
https://www.unicamp.br/,0,Falta de regulamentação afeta uso e ocupação de solo no país 
https://www.unicamp.br/,0,O que há de novo 
https://www.unicamp.br/,0,Diálogo com os gestores 
https://www.unicamp.br/,0,"Ciência, Tecnologia e Inovação "
https://www.unicamp.br/,0,Acesso Rápido 
https://www.unicamp.br/,0,  Localização e Contato 
https://www.unicamp.br/,0,Serviços 
https://www.unicamp.br/,1,Trabalho pioneiro desenvolvido por docente do IQ é exemplo das múltiplas possibilidades da nanobiotecnologia
https://www.unicamp.br/,2,Algoritmo reproduz nuances da fala por meio de modulações na tipografia
https://www.unicamp.br/,3,Grupo utiliza técnicas inovadoras para a análise de produtos agrícolas e industrializados
https://www.unicamp.br/,4,Pesquisa avalia relevância de planos diretores e necessidade de adequação do Estatuto da Cidade para pequenos municípios
https://www.unicamp.br/,5,
https://www.unicamp.br/,6,Falta de políticas públicas contribui para potencial desastre causado pela seca no semiárido baiano
https://www.unicamp.br/,7,Personagens pouco lembrados e novas interpretações emergem em obra escrita por João Quartim de Moraes e Ligia Osório Silva
https://www.unicamp.br/,8,Obra pretende ser porta de entrada para o ideário de expoente do Iluminismo escocês
https://www.unicamp.br/,9,Cientista social desvela relações que fluem junto ao curso de água
https://www.unicamp.br/,10,Livro de professora da Faculdade de Educação revisita a trajetória de Paulo Freire
https://www.unicamp.br/,11,"Estudo descobre espécies em regiões da Amazônia que, em razão da seca, emitem mais carbono do que acumulam"
https://www.unicamp.br/,12,Série de TV retrata a experiência de profissionais da Unicamp em viagens para a Amazônia em momentos distintos.
https://www.unicamp.br/,12,Duas equipes estiveram em São Gabriel da Cachoeira para a cobertura do Vestibular Indígena em 2018 e 2023.
https://www.unicamp.br/,12,"A outra equipe acompanhou as buscas pelo indigenista Bruno Pereira e pelo jornalista  Dom Phillips, na cidade de Atalaia do Norte, em 2022."
https://www.unicamp.br/,12,Leia a matéria completa
https://www.unicamp.br/,13,
https://www.unicamp.br/,14,
https://www.unicamp.br/,15,
https://www.unicamp.br/,16,"O conjunto documental “Feminismo, ciência e política – o legado de Bertha Lutz, 1881-1985” acaba de ser certificado no Registro Internacional do programa Memória do Mundo"
https://www.unicamp.br/,17,"Foram contemplados quatro trabalhos de doutorado defendidos em 2022, nas áreas de Ciências Biológicas e da Saúde; Engenharias e Tecnológicas; Ciências Exatas e da Terra; Ciências Humanas e Artes"
