Página,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp. Elan,Rev. Elan
https://www.proec.unicamp.br/paginas/congresso,0.0,1.0,4º Congresso de Extensão e Cultura da Unicamp,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/congresso,1.0,1.0,"21, 22 e 23 de Novembro",,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/congresso,2.0,1.0,Venha participar do congresso!,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/congresso,3.0,1.0,Notícias,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/congresso,4.0,1.0,Redes Sociais,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/congresso,5.0,1.0,Patrocinadores,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/congresso,6.0,1.0,"O 4º Congresso de Extensão e Cultura da Unicamp acontecerá nos dias 21, 22 e 23 de novembro, no Centro de Convenções e no Ginásio Multidisciplinar da Unicamp.",,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/congresso,6.0,2.0,"O evento, organizado pela Pró-Reitoria de Extensão e Cultura (Proec), pretende reunir extensionistas e pesquisadores de todo país, para discutir as principais temáticas relacionadas à extensão e cultura no ambiente universitário.",,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/congresso,7.0,1.0,"Você pode conferir mais detalhes sobre o evento, além da nossa programação, nos links abaixo.",,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/congresso,8.0,1.0,© Pró-Reitoria de Extensão e Cultura.,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/congresso,8.0,2.0,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
",,,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
,,,,,-,,,,,,,,,,
