Página,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp. Elan,Rev. Elan
https://www.proec.unicamp.br/eventos,0.0,1.0,Eventos,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,1.0,1.0,Nossa agenda de eventos,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,2.0,1.0,04,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,3.0,1.0,ago,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,4.0,1.0,Fórum Permanente: Saúde da população negra e LGBTQIA+: o desafio da inclusão.,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,4.0,2.0,,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,5.0,1.0,07,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,6.0,1.0,ago,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,7.0,1.0,Fórum Permanente: A medição da Pobreza Multidimensional por meio da abordagem consensual.,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,8.0,1.0,08,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,9.0,1.0,ago,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,10.0,1.0,Fórum Permanente: E-sports são esportes?,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,11.0,1.0,09,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,12.0,1.0,ago,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,13.0,1.0,Fórum Permanente: A Lei Geral de Proteção de Dados Pessoais e as Universidades Estaduais Paulistas.,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,14.0,1.0,FÓRUNS,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,15.0,1.0,"Início:
                04/08/2023, 09:00",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,16.0,1.0,"Fim:
                04/08/2023, 17:00",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,17.0,1.0,FÓRUNS,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,18.0,1.0,"Início:
                07/08/2023, 09:00",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,19.0,1.0,"Fim:
                07/08/2023, 17:00",,,,,,,,,,,,
