URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,ElanResp.  Elan,Rev. Elan
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,55,Informática,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,56,"

							Conselhos
						

ConCult
ConEXT
CCE

",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,57,"
							Conselhos
						",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,58,ConCult,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,59,ConCult,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,60,ConEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,61,ConEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,62,CCE,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,63,CCE,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,64,"

							Editais & Bolsas
						

Ações de Extensão e Cultura
Edital dos Colégios Técnicos
Ações Afirmativas
Bolsa de Extensão
Cultura
EAD
Curricularização da Extensão
ITCP
PEC
Pesquisa
PEX
Prêmio de Extensão
PROEXT
Saberes Indígenas

",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,65,"
							Editais & Bolsas
						",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,66,Ações de Extensão e Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,67,Ações de Extensão e Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,68,Edital dos Colégios Técnicos,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,69,Edital dos Colégios Técnicos,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,70,Ações Afirmativas,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,71,Ações Afirmativas,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,72,Bolsa de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,73,Bolsa de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,74,Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,75,Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,76,EAD,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,77,EAD,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,78,Curricularização da Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,79,Curricularização da Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,80,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,81,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,82,PEC,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,83,PEC,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,84,Pesquisa,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,85,Pesquisa,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,86,PEX,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,87,PEX,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,88,Prêmio de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,89,Prêmio de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,90,PROEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,91,PROEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,92,Saberes Indígenas,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,93,Saberes Indígenas,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,94,"
Eventos
",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,95,Eventos,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,96,"
Notícias
",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,97,Notícias,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,98,"
Contato
",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,99,Contato,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,100,"
Logotipos
",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,101,Logotipos,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,102,"
Congresso
",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,103,Congresso,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,104,— NOTÍCIAS,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,105,— NOTÍCIAS,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,106,Audiência pública discute financiamento da Extensão Universitária na Comissão de Educação da Câmara ,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,107,Publicado em 26/05/2023 por PROEC,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,108,Publicado em 26/05/2023 por PROEC,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,109,PROEC,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,110,"Fernando Coelho, pró-reitor de Extensão e Cultura da Unicamp, sugere definição de orçamento e planejamento federal ",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,111,Compartilhar,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,112,Tweet,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,113,Texto: Fernando Barbosa e Gabriela Villen  | Imagens: Divulgação,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,114,"O pró-reitor de Extensão e Cultura da Unicamp (Proec), Fernando Coelho, participou nesta quinta-feira (25), da audiência pública da Comissão de Educação da Câmara Federal, que discutiu o ""Financiamento da Extensão Universitária"".",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,114,"Presidida pela deputada Lídice da Mata (PSB-BA), a audiência reuniu reitores e pró-reitores das principais universidades públicas do país.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,114,"O debate ressaltou a importância da extensão universitária realizada pelas universidades, bem como a necessidade de fomento específico, que garanta a continuidade dos programas e ações voltadas à comunidade.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,115,“Temos demandas bem claras e há um consenso de que precisamos de financiamento.,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,115,"Minha pergunta é: qual é o nível de planejamento que já existe para que a gente tenha, no próximo orçamento da União, recursos devidamente estabelecidos para que a gente possa assim financiar, ou retomar, programas de extensão que envolvam um financiamento substantivo?”, questionou Coelho.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,115,"O pró-reitor da Unicamp ressaltou, ainda, a necessidade de agregar à extensão, Políticas de Permanência Estudantil.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,115,,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,116,"Para a deputada Lídice da Mata, é fundamental estabelecer um cronograma e manter a articulação das instituições presentes, para que os apontamentos sejam levados à Comissão da Câmara responsável pela elaboração das emendas.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,116,"“Vamos pedir uma audiência com o MEC, para levarmos os documentos e solicitações.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,116,"Nosso entendimento é de que precisamos ampliar os orçamentos das Universidades, para que essas tenham condições de repassá-los para as extensões”, afirmou.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,116,"Da Mata ressaltou, contudo, a necessidade de busca de financiamento também nas  instâncias regionais.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,117, ,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,118,"Alexandre da Fonseca, diretor de Políticas e Programas de Educação Superior, que representava o Ministério da Educação (MEC), apresentou dados e propostas, ponderando que a equipe ainda passa por momento de reconhecimento e avaliação das demandas.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,118,Ele afirmou que vem acompanhando o debate sobre a Extensão Universitária e sua curricularização.,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,118,"“Toda ação da Sesu [Secretaria de Educação Superior] terá como norte a indissociabilidade do ensino-pesquisa-extensão"", pontuou.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,118,"""Vamos trabalhar para que novas ações aconteçam a partir desse diálogo com as instituições de educação.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,118,"Esse movimento organizado precisa ser ouvido”, afirmou o diretor.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,119,"Entre os pró-reitores presentes, Guilherme Bertissolo, da Universidade Federal da Bahia, ressaltou o papel das ações de Extensão nas Universidades públicas.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,119,"""Acho importante ressaltar o papel central da extensão no cumprimento da missão e na própria constituição da natureza pública dessas instituições.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,119,"É a extensão que as qualifica como mecanismos concretos de transformação social e também com o compromisso do imaginário de um outro mundo possível"", destacou.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,120,"O debate contou ainda com a presença do presidente do Fórum de Pró-Reitores de Extensão das Instituições Públicas de Educação Superior Brasileiras (Forproex), Hélder Eterno da Silveira; o presidente da Associação Nacional dos Dirigentes das Instituições Federais de Ensino Superior (Andifes), Ricardo Marcelo Fonseca; e o presidente da Associação Brasileira dos Reitores das Universidades Estaduais e Municipais (Abruem), Francisco D.",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,120,Lima Júnior.,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,121, ,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,122,Confira o registro da audiência:,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,123,Fórum Especial - 20 Anos: Direitos Humanos na Prática:,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,124,Fórum Especial - 20 Anos: Direitos Humanos na Prática:,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,125,Além da Guerra às Drogas: ,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,126,Além da Guerra às Drogas: ,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias/audiencia-publica-discute-financiamento-da-extensao-universitaria-na-comissao-de-educacao-da-camara,127,A Lei Geral de Proteção de Dados Pessoais e as Universidades Estaduais Paulistas,,,,,,,,,,,,
