URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,ElanResp.  Elan,Rev. Elan
https://www.proec.unicamp.br/editais_itcp,0,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,1,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,2,#SomosPROEC,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,3,,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,4,"
Home
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,5,Home,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,6,"
Renex
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,7,Renex,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,8,"
Equipe
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,9,Equipe,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,10,"

							Diretorias
						

Administrativa
Comunicação
Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências


Extensão

DExt
DProj

DProj
Malunga
ITCP
Projeto Rondon


Extecamp
UniversIDADE


Extensão 48
Fóruns Permanentes
Informática

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,11,"
							Diretorias
						",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,12,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,13,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,14,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,15,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,16,"Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,17,Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,18,DCult,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,19,DCult,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,20,Centro de Convenções,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,21,Centro de Convenções,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,22,Casa do Lago,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,23,Casa do Lago,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,24,CIS Guanabara,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,25,CIS Guanabara,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,26,Ginásio Multidisciplinar,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,27,Ginásio Multidisciplinar,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,28,Museu de Artes Visuais,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,29,Museu de Artes Visuais,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,30,Museu Exploratório de Ciências,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,31,Museu Exploratório de Ciências,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,32,"Extensão

DExt
DProj

DProj
Malunga
ITCP
Projeto Rondon


Extecamp
UniversIDADE

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,33,Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,34,DExt,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,35,DExt,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,36,"DProj

DProj
Malunga
ITCP
Projeto Rondon

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,37,DProj,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,38,DProj,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,39,DProj,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,40,Malunga,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,41,Malunga,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,42,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,43,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,44,Projeto Rondon,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,45,Projeto Rondon,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,46,Extecamp,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,47,Extecamp,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,48,UniversIDADE,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,49,UniversIDADE,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,50,Extensão 48,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_itcp,51,Extensão 48,,,,,,,,,,,,
