URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,ElanResp.  Elan,Rev. Elan
https://www.proec.unicamp.br/noticias,0,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,1,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,2,#SomosPROEC,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,3,,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,4,"
Home
",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,5,Home,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,6,"
Renex
",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,7,Renex,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,8,"
Equipe
",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,9,Equipe,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,10,"

							Diretorias
						

Administrativa
Comunicação
Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências


Extensão

DExt
DProj

DProj
Malunga
ITCP
Projeto Rondon


Extecamp
UniversIDADE


Extensão 48
Fóruns Permanentes
Informática

",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,11,"
							Diretorias
						",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,12,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,13,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,14,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,15,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,16,"Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências

",,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,17,Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,18,DCult,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,19,DCult,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,20,Centro de Convenções,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,21,Centro de Convenções,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,22,Casa do Lago,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,23,Casa do Lago,,,,,,,,,,,,
https://www.proec.unicamp.br/noticias,24,CIS Guanabara,,,,,,,,,,,,
