URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,ElanResp.  Elan,Rev. Elan
https://www.proec.unicamp.br/editais_premio_extensao,0,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,1,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,2,#SomosPROEC,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,3,,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,4,"
Home
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,5,Home,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,6,"
Renex
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,7,Renex,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,8,"
Equipe
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,9,Equipe,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,10,"

							Diretorias
						

Administrativa
Comunicação
Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências


Extensão

DExt
DProj

DProj
Malunga
ITCP
Projeto Rondon


Extecamp
UniversIDADE


Extensão 48
Fóruns Permanentes
Informática

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,11,"
							Diretorias
						",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,12,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,13,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,14,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,15,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,16,"Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,17,Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,18,DCult,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,19,DCult,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,20,Centro de Convenções,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,21,Centro de Convenções,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,22,Casa do Lago,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,23,Casa do Lago,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,24,CIS Guanabara,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,25,CIS Guanabara,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,26,Ginásio Multidisciplinar,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,27,Ginásio Multidisciplinar,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,28,Museu de Artes Visuais,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,29,Museu de Artes Visuais,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,30,Museu Exploratório de Ciências,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,31,Museu Exploratório de Ciências,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,32,"Extensão

DExt
DProj

DProj
Malunga
ITCP
Projeto Rondon


Extecamp
UniversIDADE

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,33,Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,34,DExt,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,35,DExt,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,36,"DProj

DProj
Malunga
ITCP
Projeto Rondon

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,37,DProj,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,38,DProj,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,39,DProj,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,40,Malunga,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,41,Malunga,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,42,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,43,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,44,Projeto Rondon,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_premio_extensao,45,Projeto Rondon,,,,,,,,,,,,
