URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,ElanResp.  Elan,Rev. Elan
https://www.proec.unicamp.br/contatos,0,Contatos da Pró-Reitoria de Extensão e Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,1,Pró-Reitoria,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,2,CCE - Comissão Central de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,3,DTIC,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,4,Diretoria Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,5,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,6,Diretoria de Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,7,Diretoria de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,8,Fóruns Permanentes,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,9,Diretoria de Projetos,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,10,Pró-Reitoria de Extensão e Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,11,› Site oficial,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,12,Pró-Reitor,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,13,Assessor,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,14,Assessora de Gabinete,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,15,Assistente Técnico,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,16,Secretária,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,17,Conselhos,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,18,Projetos Especiais,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,19,Arquiteta,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,20,CCE - Comissão Central de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,21,› Site oficial,,,,,,,,,,,,
https://www.proec.unicamp.br/contatos,22,Presidente da Comissão e Pró-Reitor,,,,,,,,,,,,
