URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,ElanResp.  Elan,Rev. Elan
https://www.proec.unicamp.br/eventos,0,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,1,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,2,#SomosPROEC,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,3,,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,4,"
Home
",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,5,Home,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,6,"
Renex
",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,7,Renex,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,8,"
Equipe
",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,9,Equipe,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,10,"

							Diretorias
						

Administrativa
Comunicação
Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências


Extensão

DExt
DProj

DProj
Malunga
ITCP
Projeto Rondon


Extecamp
UniversIDADE


Extensão 48
Fóruns Permanentes
Informática

",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,11,"
							Diretorias
						",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,12,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,13,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,14,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,15,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,16,"Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências

",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,17,Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,18,DCult,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,19,DCult,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,20,Centro de Convenções,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,21,Centro de Convenções,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,22,Casa do Lago,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,23,Casa do Lago,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,24,CIS Guanabara,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,25,CIS Guanabara,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,26,Ginásio Multidisciplinar,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,27,Ginásio Multidisciplinar,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,28,Museu de Artes Visuais,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,29,Museu de Artes Visuais,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,30,Museu Exploratório de Ciências,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,31,Museu Exploratório de Ciências,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,32,"Extensão

DExt
DProj

DProj
Malunga
ITCP
Projeto Rondon


Extecamp
UniversIDADE

",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,33,Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,34,DExt,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,35,DExt,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,36,"DProj

DProj
Malunga
ITCP
Projeto Rondon

",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,37,DProj,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,38,DProj,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,39,DProj,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,40,Malunga,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,41,Malunga,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,42,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,43,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,44,Projeto Rondon,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,45,Projeto Rondon,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,46,Extecamp,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,47,Extecamp,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,48,UniversIDADE,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,49,UniversIDADE,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,50,Extensão 48,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,51,Extensão 48,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,52,Fóruns Permanentes,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,53,Fóruns Permanentes,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,54,Informática,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,55,Informática,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,56,"

							Conselhos
						

ConCult
ConEXT
CCE

",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,57,"
							Conselhos
						",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,58,ConCult,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,59,ConCult,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,60,ConEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,61,ConEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,62,CCE,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,63,CCE,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,64,"

							Editais & Bolsas
						

Ações de Extensão e Cultura
Edital dos Colégios Técnicos
Ações Afirmativas
Bolsa de Extensão
Cultura
EAD
Curricularização da Extensão
ITCP
PEC
Pesquisa
PEX
Prêmio de Extensão
PROEXT
Saberes Indígenas

",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,65,"
							Editais & Bolsas
						",,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,66,Ações de Extensão e Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,67,Ações de Extensão e Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,68,Edital dos Colégios Técnicos,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,69,Edital dos Colégios Técnicos,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,70,Ações Afirmativas,,,,,,,,,,,,
https://www.proec.unicamp.br/eventos,71,Ações Afirmativas,,,,,,,,,,,,
