URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,ElanResp.  Elan,Rev. Elan
https://www.proec.unicamp.br/paginas/editalcoltec,0,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,1,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,2,#SomosPROEC,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,3,,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,4,"
Home
",,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,5,Home,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,6,"
Renex
",,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,7,Renex,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,8,"
Equipe
",,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,9,Equipe,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,10,"

							Diretorias
						

Administrativa
Comunicação
Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências


Extensão

DExt
DProj

DProj
Malunga
ITCP
Projeto Rondon


Extecamp
UniversIDADE


Extensão 48
Fóruns Permanentes
Informática

",,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,11,"
							Diretorias
						",,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,12,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,13,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,14,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/paginas/editalcoltec,15,Comunicação,,,,,,,,,,,,
